symbol,strike,pc,settle_date,open,high,low,close,adj_close,volume,open_interest
CLF18,38.0,P,20170717,0.66,0.71,0.65,0.71,0.71,15,905
CLF18,38.5,P,20170717,0.77,0.8,0.77,0.8,0.8,44,104
CLF18,39.0,P,20170717,0.85,0.9,0.85,0.9,0.9,81,492
CLF18,39.5,P,20170717,0.96,1.01,0.96,1.01,1.01,1,127
CLF18,40.0,C,20170717,0.0,8.25,8.25,8.25,8.25,0,0
CLF18,40.0,P,20170717,1.07,1.12,1.06,1.12,1.12,101,1497
CLF18,40.5,P,20170717,0.0,1.25,1.25,1.25,1.25,81,1342
CLF18,41.0,P,20170717,0.0,1.38,1.38,1.38,1.38,10,3751
CLF18,41.5,P,20170717,0.0,1.52,1.52,1.52,1.52,0,129
CLF18,42.0,C,20170717,0.0,6.81,6.81,6.81,6.81,0,147
CLF18,42.0,P,20170717,1.64,1.68,1.64,1.67,1.67,50,1359
CLF18,42.5,P,20170717,1.78,1.83,1.78,1.83,1.83,0,414
CLF18,43.0,C,20170717,0.0,6.14,6.14,6.14,6.14,1,121
CLF18,43.0,P,20170717,1.99,2.0,1.99,2.0,2.0,54,656
CLF18,43.5,C,20170717,0.0,5.82,5.82,5.82,5.82,0,7
CLF18,43.5,P,20170717,0.0,2.17,2.17,2.17,2.17,1,273
CLF18,44.0,C,20170717,5.77,5.77,5.5,5.5,5.5,0,15
CLF18,44.0,P,20170717,0.0,2.36,2.36,2.36,2.36,94,4288
CLF18,44.5,C,20170717,0.0,5.2,5.2,5.2,5.2,0,168
CLF18,44.5,P,20170717,0.0,2.55,2.55,2.55,2.55,0,165
CLF18,45.0,C,20170717,4.97,4.97,4.9,4.9,4.9,9,3106
CLF18,45.0,P,20170717,2.56,2.75,2.56,2.75,2.75,202,2067
CLF18,45.5,C,20170717,0.0,4.62,4.62,4.62,4.62,0,58
CLF18,45.5,P,20170717,0.0,2.96,2.96,2.96,2.96,1,80
CLF18,46.0,C,20170717,0.0,4.34,4.34,4.34,4.34,13,412
CLF18,46.0,P,20170717,0.0,3.18,3.18,3.18,3.18,12,44
CLF18,46.5,C,20170717,0.0,4.07,4.07,4.07,4.07,0,1
CLF18,46.5,P,20170717,0.0,3.41,3.41,3.41,3.41,0,17
CLF18,47.0,C,20170717,0.0,3.81,3.81,3.81,3.81,0,764
CLF18,47.0,P,20170717,3.43,3.65,3.43,3.65,3.65,1,877
CLF18,47.5,C,20170717,3.73,3.73,3.55,3.55,3.55,315,600
CLF18,47.5,P,20170717,0.0,3.89,3.89,3.89,3.89,0,258
CLF18,48.0,C,20170717,3.48,3.48,3.31,3.31,3.31,14,1898
CLF18,48.0,P,20170717,0.0,4.15,4.15,4.15,4.15,0,879
CLF18,48.5,C,20170717,3.26,3.26,3.08,3.08,3.08,30,51
CLF18,48.5,P,20170717,0.0,4.42,4.42,4.42,4.42,0,38
CLF18,49.0,C,20170717,2.98,2.98,2.86,2.86,2.86,15,126
CLF18,49.0,P,20170717,0.0,4.7,4.7,4.7,4.7,0,106
CLF18,49.5,C,20170717,0.0,2.65,2.65,2.65,2.65,0,650
CLF18,49.5,P,20170717,0.0,4.98,4.98,4.98,4.98,0,109
CLF18,50.0,C,20170717,2.6,2.6,2.45,2.45,2.45,194,4231
CLF18,50.0,P,20170717,5.1,5.28,5.1,5.28,5.28,11,2337
CLF18,50.5,C,20170717,0.0,2.26,2.26,2.26,2.26,0,327
CLF18,50.5,P,20170717,0.0,5.59,5.59,5.59,5.59,0,46
CLF18,51.0,C,20170717,2.25,2.25,2.08,2.08,2.08,0,1650
CLF18,51.0,P,20170717,0.0,5.91,5.91,5.91,5.91,0,59
CLF18,51.5,C,20170717,0.0,1.91,1.91,1.91,1.91,0,562
CLF18,51.5,P,20170717,0.0,6.24,6.24,6.24,6.24,0,300
CLF18,52.0,C,20170717,0.0,1.75,1.75,1.75,1.75,50,471
CLF18,52.0,P,20170717,0.0,6.57,6.57,6.57,6.57,7,10
CLF18,52.5,C,20170717,1.74,1.74,1.6,1.6,1.6,29,92
CLF18,52.5,P,20170717,6.68,6.92,6.68,6.92,6.92,1,1
CLF18,53.0,C,20170717,0.0,1.46,1.46,1.46,1.46,53,194
CLF18,53.0,P,20170717,0.0,7.27,7.27,7.27,7.27,0,16
CLF18,53.5,C,20170717,1.42,1.42,1.32,1.32,1.32,26,28
CLF18,54.0,C,20170717,1.29,1.31,1.19,1.2,1.2,12,400
CLF18,54.0,P,20170717,0.0,8.01,8.01,8.01,8.01,0,13
CLF18,54.5,C,20170717,0.0,1.08,1.08,1.08,1.08,15,586
CLF18,55.0,C,20170717,1.02,1.02,0.98,0.98,0.98,16,5683
CLF18,55.0,P,20170717,0.0,8.79,8.79,8.79,8.79,0,891
CLF18,55.5,C,20170717,0.0,0.88,0.88,0.88,0.88,20,429
CLF18,55.5,P,20170717,0.0,9.19,9.19,9.19,9.19,0,400
CLF18,56.0,C,20170717,0.0,0.79,0.79,0.79,0.79,6,545
CLF18,56.0,P,20170717,0.0,9.6,9.6,9.6,9.6,0,50
CLF18,56.5,C,20170717,0.73,0.73,0.71,0.71,0.71,61,63
CLF18,57.0,C,20170717,0.7,0.7,0.63,0.63,0.63,3,1013
CLF18,57.5,C,20170717,0.59,0.62,0.57,0.57,0.57,49,177
CLF18,57.5,P,20170717,0.0,10.87,10.87,10.87,10.87,0,40
CLF18,58.0,C,20170717,0.0,0.51,0.51,0.51,0.51,65,527
CLF18,58.0,P,20170717,0.0,11.31,11.31,11.31,11.31,0,0
CLF18,58.5,C,20170717,0.0,0.45,0.45,0.45,0.45,0,127
CLF18,59.0,C,20170717,0.44,0.44,0.4,0.4,0.4,52,189
CLF18,59.5,C,20170717,0.0,0.36,0.36,0.36,0.36,0,216
CLF18,60.0,C,20170717,0.34,0.34,0.32,0.32,0.32,141,5580
CLF18,60.0,P,20170717,0.0,13.12,13.12,13.12,13.12,0,193
CLF18,60.5,C,20170717,0.0,0.29,0.29,0.29,0.29,0,190
CLF18,61.0,C,20170717,0.0,0.26,0.26,0.26,0.26,0,265
CLF18,61.5,C,20170717,0.24,0.24,0.23,0.23,0.23,0,18
CLF18,62.0,C,20170717,0.0,0.21,0.21,0.21,0.21,0,624
CLF18,62.5,C,20170717,0.0,0.19,0.19,0.19,0.19,0,2
CLF18,63.0,C,20170717,0.0,0.17,0.17,0.17,0.17,0,68
CLF18,63.5,C,20170717,0.0,0.15,0.15,0.15,0.15,0,57
CLF18,64.0,C,20170717,0.14,0.14,0.14,0.14,0.14,5,35
CLF18,64.0,P,20170717,0.0,16.93,16.93,16.93,16.93,0,1
CLF18,64.5,C,20170717,0.0,0.13,0.13,0.13,0.13,0,4
CLF18,65.0,C,20170717,0.12,0.12,0.12,0.12,0.12,400,993
CLF18,65.5,C,20170717,0.0,0.11,0.11,0.11,0.11,0,170
CLF18,66.0,C,20170717,0.0,0.1,0.1,0.1,0.1,1,505
CLF18,66.5,C,20170717,0.0,0.09,0.09,0.09,0.09,0,35
CLF18,67.0,C,20170717,0.0,0.08,0.08,0.08,0.08,0,75
CLF18,67.5,C,20170717,0.0,0.08,0.08,0.08,0.08,0,159
CLF18,68.0,C,20170717,0.0,0.07,0.07,0.07,0.07,0,27
CLF18,68.5,C,20170717,0.0,0.07,0.07,0.07,0.07,100,273
CLF18,69.0,C,20170717,0.0,0.06,0.06,0.06,0.06,0,101
CLF18,69.5,C,20170717,0.0,0.06,0.06,0.06,0.06,0,55
CLF18,70.0,C,20170717,0.0,0.05,0.05,0.05,0.05,700,819
CLF18,70.5,C,20170717,0.0,0.05,0.05,0.05,0.05,0,0
CLF18,71.0,C,20170717,0.05,0.05,0.05,0.05,0.05,1,17
CLF18,72.0,C,20170717,0.0,0.04,0.04,0.04,0.04,0,10
CLF18,73.0,C,20170717,0.0,0.04,0.04,0.04,0.04,0,2
CLF18,74.0,C,20170717,0.0,0.03,0.03,0.03,0.03,0,3
CLF18,75.0,C,20170717,0.0,0.03,0.03,0.03,0.03,0,490
CLF18,76.0,C,20170717,0.0,0.03,0.03,0.03,0.03,0,3
CLF18,77.0,C,20170717,0.0,0.03,0.03,0.03,0.03,0,16
CLF18,78.0,C,20170717,0.0,0.02,0.02,0.02,0.02,0,9
CLF18,79.0,C,20170717,0.0,0.02,0.02,0.02,0.02,0,2
CLF18,80.0,C,20170717,0.0,0.02,0.02,0.02,0.02,0,100
CLF18,81.0,C,20170717,0.0,0.02,0.02,0.02,0.02,0,10
CLF19,50.0,C,20170717,0.0,5.83,5.83,5.83,5.83,0,97
CLF19,50.0,P,20170717,0.0,7.13,7.13,7.13,7.13,0,94
CLF19,60.0,C,20170717,0.0,2.17,2.17,2.17,2.17,0,100
CLF19,86.0,C,20170717,0.0,0.14,0.14,0.14,0.14,0,0
CLF19,90.0,C,20170717,0.0,0.11,0.11,0.11,0.11,0,1
CLF20,68.0,C,20170717,0.0,1.85,1.85,1.85,1.85,0,160
CLF20,83.0,C,20170717,0.0,0.54,0.54,0.54,0.54,0,160
CLF18,100.0,C,20170718,0.0,0.01,0.01,0.01,0.01,0,101
CLF18,21.0,C,20170718,0.0,26.49,26.49,26.49,26.49,0,1
CLF18,24.0,P,20170718,0.0,0.01,0.01,0.01,0.01,0,1
CLF18,24.5,P,20170718,0.0,0.02,0.02,0.02,0.02,0,1
CLF18,25.0,P,20170718,0.0,0.02,0.02,0.02,0.02,0,51
CLF18,25.5,P,20170718,0.0,0.02,0.02,0.02,0.02,0,43
CLF18,26.0,P,20170718,0.0,0.02,0.02,0.02,0.02,0,16
CLF18,26.5,P,20170718,0.0,0.02,0.02,0.02,0.02,0,14
CLF18,27.0,P,20170718,0.0,0.03,0.03,0.03,0.03,0,31
CLF18,27.5,P,20170718,0.0,0.03,0.03,0.03,0.03,0,55
CLF18,28.0,P,20170718,0.0,0.04,0.04,0.04,0.04,0,59
CLF18,28.5,P,20170718,0.0,0.04,0.04,0.04,0.04,0,5
CLF18,29.0,P,20170718,0.05,0.05,0.05,0.05,0.05,2,329
CLF18,29.5,P,20170718,0.05,0.06,0.05,0.06,0.06,0,1
CLF18,30.0,P,20170718,0.0,0.07,0.07,0.07,0.07,0,337
CLF18,30.5,P,20170718,0.07,0.08,0.07,0.08,0.08,0,2
CLF18,31.0,P,20170718,0.0,0.09,0.09,0.09,0.09,0,6
CLF18,31.5,P,20170718,0.0,0.11,0.11,0.11,0.11,0,163
CLF18,32.0,P,20170718,0.0,0.12,0.12,0.12,0.12,0,110
CLF18,32.5,P,20170718,0.0,0.14,0.14,0.14,0.14,0,15
CLF18,33.0,P,20170718,0.0,0.18,0.17,0.17,0.17,7,128
CLF18,33.5,P,20170718,0.0,0.2,0.19,0.19,0.19,1,7
CLF18,34.0,P,20170718,0.22,0.22,0.22,0.22,0.22,1,604
CLF18,34.5,P,20170718,0.0,0.27,0.26,0.26,0.26,2,54
CLF18,35.0,C,20170718,0.0,12.75,12.75,12.75,12.75,0,1
CLF18,35.0,P,20170718,0.28,0.3,0.28,0.3,0.3,230,2339
CLF18,35.5,P,20170718,0.39,0.39,0.34,0.34,0.34,1,6
CLF18,36.0,P,20170718,0.39,0.39,0.39,0.39,0.39,0,165
CLF18,36.5,P,20170718,0.45,0.45,0.45,0.45,0.45,0,16
CLF18,37.0,C,20170718,0.0,10.97,10.97,10.97,10.97,0,17
CLF18,37.0,P,20170718,0.51,0.51,0.51,0.51,0.51,0,74
CLF18,37.5,P,20170718,0.0,0.6,0.58,0.58,0.58,10,49
CLF18,38.0,C,20170718,0.0,10.12,10.12,10.12,10.12,0,0
CLF18,38.0,P,20170718,0.6,0.66,0.6,0.66,0.66,3,906
CLF18,38.5,P,20170718,0.7,0.75,0.7,0.75,0.75,43,83
CLF18,39.0,P,20170718,0.79,0.84,0.79,0.84,0.84,3,495
CLF18,39.5,P,20170718,0.91,0.96,0.91,0.94,0.94,42,168
CLF18,40.0,C,20170718,0.0,8.51,8.51,8.51,8.51,0,0
CLF18,40.0,P,20170718,1.08,1.08,0.97,1.05,1.05,70,1540
CLF18,40.5,P,20170718,0.0,1.17,1.17,1.17,1.17,0,1342
CLF18,41.0,P,20170718,1.32,1.32,1.29,1.29,1.29,0,3751
CLF18,41.5,P,20170718,0.0,1.43,1.43,1.43,1.43,0,129
CLF18,42.0,C,20170718,0.0,7.04,7.04,7.04,7.04,0,147
CLF18,42.0,P,20170718,1.48,1.57,1.48,1.57,1.57,59,1411
CLF18,42.5,P,20170718,0.0,1.78,1.73,1.73,1.73,54,464
CLF18,43.0,C,20170718,0.0,6.36,6.36,6.36,6.36,0,121
CLF18,43.0,P,20170718,2.02,2.02,1.89,1.89,1.89,8,656
CLF18,43.5,C,20170718,0.0,6.03,6.03,6.03,6.03,0,7
CLF18,43.5,P,20170718,0.0,2.06,2.06,2.06,2.06,0,273
CLF18,44.0,C,20170718,0.0,5.77,5.71,5.71,5.71,2,16
CLF18,44.0,P,20170718,0.0,2.24,2.24,2.24,2.24,0,4288
CLF18,44.5,C,20170718,0.0,5.4,5.4,5.4,5.4,0,168
CLF18,44.5,P,20170718,0.0,2.43,2.43,2.43,2.43,0,165
CLF18,45.0,C,20170718,5.28,5.28,5.1,5.1,5.1,25,3131
CLF18,45.0,P,20170718,2.59,2.65,2.59,2.62,2.62,29,2071
CLF18,45.5,C,20170718,0.0,4.81,4.81,4.81,4.81,0,58
CLF18,45.5,P,20170718,0.0,2.83,2.83,2.83,2.83,0,80
CLF18,46.0,C,20170718,0.0,4.53,4.53,4.53,4.53,0,412
CLF18,46.0,P,20170718,2.96,3.05,2.96,3.04,3.04,0,44
CLF18,46.5,C,20170718,0.0,4.25,4.25,4.25,4.25,0,1
CLF18,46.5,P,20170718,0.0,3.27,3.27,3.27,3.27,0,17
CLF18,47.0,C,20170718,0.0,3.99,3.99,3.99,3.99,0,764
CLF18,47.0,P,20170718,0.0,3.5,3.43,3.5,3.5,60,901
CLF18,47.5,C,20170718,0.0,3.73,3.63,3.73,3.73,26,600
CLF18,47.5,P,20170718,0.0,3.74,3.74,3.74,3.74,0,258
CLF18,48.0,C,20170718,3.5,3.5,3.49,3.49,3.49,28,1926
CLF18,48.0,P,20170718,0.0,4.0,4.0,4.0,4.0,0,879
CLF18,48.5,C,20170718,0.0,3.26,3.25,3.25,3.25,2,53
CLF18,48.5,P,20170718,0.0,4.26,4.26,4.26,4.26,0,38
CLF18,49.0,C,20170718,2.97,3.08,2.97,3.02,3.02,1,127
CLF18,49.0,P,20170718,4.6,4.6,4.53,4.53,4.53,0,106
CLF18,49.5,C,20170718,0.0,2.81,2.81,2.81,2.81,0,650
CLF18,49.5,P,20170718,0.0,4.81,4.81,4.81,4.81,0,109
CLF18,50.0,C,20170718,2.76,2.76,2.47,2.6,2.6,47,4254
CLF18,50.0,P,20170718,0.0,5.26,5.1,5.1,5.1,59,2354
CLF18,50.5,C,20170718,0.0,2.4,2.4,2.4,2.4,0,327
CLF18,50.5,P,20170718,5.32,5.52,5.32,5.4,5.4,0,46
CLF18,51.0,C,20170718,2.15,2.22,2.15,2.22,2.22,35,1685
CLF18,51.0,P,20170718,0.0,5.71,5.71,5.71,5.71,0,59
CLF18,51.5,C,20170718,0.0,2.04,2.04,2.04,2.04,0,562
CLF18,51.5,P,20170718,0.0,6.03,6.03,6.03,6.03,0,300
CLF18,52.0,C,20170718,0.0,1.87,1.87,1.87,1.87,0,471
CLF18,52.0,P,20170718,0.0,6.36,6.36,6.36,6.36,0,10
CLF18,52.5,C,20170718,1.66,1.71,1.66,1.71,1.71,20,72
CLF18,52.5,P,20170718,0.0,6.7,6.68,6.7,6.7,57,58
CLF18,53.0,C,20170718,1.7,1.7,1.56,1.56,1.56,0,194
CLF18,53.0,P,20170718,0.0,7.05,7.05,7.05,7.05,0,16
CLF18,53.5,C,20170718,1.58,1.58,1.41,1.42,1.42,20,48
CLF18,54.0,C,20170718,0.0,1.31,1.19,1.29,1.29,4,403
CLF18,54.0,P,20170718,0.0,7.77,7.77,7.77,7.77,0,13
CLF18,54.5,C,20170718,0.0,1.17,1.17,1.17,1.17,0,586
CLF18,55.0,C,20170718,1.18,1.18,0.99,1.05,1.05,27,5683
CLF18,55.0,P,20170718,0.0,8.53,8.53,8.53,8.53,0,891
CLF18,55.5,C,20170718,0.0,0.95,0.95,0.95,0.95,0,429
CLF18,55.5,P,20170718,0.0,8.93,8.93,8.93,8.93,0,400
CLF18,56.0,C,20170718,0.96,0.96,0.85,0.85,0.85,0,545
CLF18,56.0,P,20170718,0.0,9.33,9.33,9.33,9.33,0,50
CLF18,56.5,C,20170718,0.0,0.77,0.73,0.77,0.77,1,64
CLF18,57.0,C,20170718,0.76,0.76,0.69,0.69,0.69,53,964
CLF18,57.5,C,20170718,0.0,0.62,0.59,0.62,0.62,70,197
CLF18,57.5,P,20170718,0.0,10.59,10.59,10.59,10.59,0,40
CLF18,58.0,C,20170718,0.54,0.57,0.52,0.55,0.55,0,527
CLF18,58.0,P,20170718,0.0,11.03,11.03,11.03,11.03,0,0
CLF18,58.5,C,20170718,0.0,0.5,0.5,0.5,0.5,0,127
CLF18,59.0,C,20170718,0.5,0.5,0.44,0.44,0.44,4,189
CLF18,59.5,C,20170718,0.44,0.44,0.4,0.4,0.4,0,216
CLF18,60.0,C,20170718,0.39,0.39,0.35,0.36,0.36,1,5580
CLF18,60.0,P,20170718,0.0,12.83,12.83,12.83,12.83,0,193
CLF18,60.5,C,20170718,0.0,0.32,0.32,0.32,0.32,0,190
CLF18,61.0,C,20170718,0.0,0.29,0.29,0.29,0.29,0,265
CLF18,61.5,C,20170718,0.0,0.26,0.24,0.26,0.26,10,28
CLF18,62.0,C,20170718,0.0,0.23,0.23,0.23,0.23,0,624
CLF18,62.5,C,20170718,0.23,0.23,0.21,0.21,0.21,0,2
CLF18,63.0,C,20170718,0.22,0.22,0.19,0.19,0.19,5,73
CLF18,63.5,C,20170718,0.0,0.17,0.17,0.17,0.17,0,57
CLF18,64.0,C,20170718,0.0,0.15,0.14,0.15,0.15,4,39
CLF18,64.0,P,20170718,0.0,16.62,16.62,16.62,16.62,0,1
CLF18,64.5,C,20170718,0.0,0.14,0.14,0.14,0.14,0,4
CLF18,65.0,C,20170718,0.14,0.14,0.12,0.13,0.13,10,1003
CLF18,65.5,C,20170718,0.0,0.12,0.12,0.12,0.12,0,170
CLF18,66.0,C,20170718,0.0,0.11,0.11,0.11,0.11,0,505
CLF18,66.5,C,20170718,0.0,0.1,0.1,0.1,0.1,0,35
CLF18,67.0,C,20170718,0.0,0.09,0.09,0.09,0.09,0,75
CLF18,67.5,C,20170718,0.0,0.08,0.08,0.08,0.08,0,159
CLF18,68.0,C,20170718,0.0,0.08,0.08,0.08,0.08,0,27
CLF18,68.5,C,20170718,0.0,0.07,0.07,0.07,0.07,0,273
CLF18,69.0,C,20170718,0.0,0.07,0.07,0.07,0.07,0,101
CLF18,69.5,C,20170718,0.0,0.06,0.06,0.06,0.06,0,55
CLF18,70.0,C,20170718,0.0,0.06,0.06,0.06,0.06,0,819
CLF18,70.5,C,20170718,0.0,0.05,0.05,0.05,0.05,0,0
CLF18,71.0,C,20170718,0.0,0.05,0.05,0.05,0.05,1,18
CLF18,71.5,C,20170718,0.05,0.05,0.05,0.05,0.05,0,0
CLF18,72.0,C,20170718,0.05,0.05,0.04,0.04,0.04,0,10
CLF18,73.0,C,20170718,0.0,0.04,0.04,0.04,0.04,0,2
CLF18,74.0,C,20170718,0.0,0.03,0.03,0.03,0.03,0,3
CLF18,75.0,C,20170718,0.0,0.03,0.03,0.03,0.03,0,490
CLF18,76.0,C,20170718,0.0,0.03,0.03,0.03,0.03,0,3
CLF18,77.0,C,20170718,0.0,0.03,0.03,0.03,0.03,0,16
CLF18,78.0,C,20170718,0.0,0.02,0.02,0.02,0.02,0,9
CLF18,79.0,C,20170718,0.0,0.02,0.02,0.02,0.02,0,2
CLF18,80.0,C,20170718,0.0,0.02,0.02,0.02,0.02,0,100
CLF18,81.0,C,20170718,0.0,0.02,0.02,0.02,0.02,0,10
CLF19,50.0,C,20170718,0.0,5.93,5.93,5.93,5.93,0,97
CLF19,50.0,P,20170718,0.0,7.14,7.14,7.14,7.14,0,94
CLF19,60.0,C,20170718,0.0,2.24,2.24,2.24,2.24,0,100
CLF19,86.0,C,20170718,0.0,0.13,0.13,0.13,0.13,0,0
CLF19,90.0,C,20170718,0.0,0.1,0.1,0.1,0.1,0,1
CLF20,68.0,C,20170718,0.0,1.88,1.88,1.88,1.88,0,160
CLF20,83.0,C,20170718,0.0,0.56,0.56,0.56,0.56,0,160
CLF18,100.0,C,20170719,0.0,0.01,0.01,0.01,0.01,0,101
CLF18,21.0,C,20170719,0.0,27.22,27.22,27.22,27.22,0,1
CLF18,24.0,P,20170719,0.0,0.01,0.01,0.01,0.01,0,1
CLF18,24.5,P,20170719,0.0,0.01,0.01,0.01,0.01,0,1
CLF18,25.0,P,20170719,0.0,0.02,0.02,0.02,0.02,0,51
CLF18,25.5,P,20170719,0.0,0.02,0.02,0.02,0.02,0,43
CLF18,26.0,P,20170719,0.0,0.02,0.02,0.02,0.02,0,16
CLF18,26.5,P,20170719,0.0,0.02,0.02,0.02,0.02,0,14
CLF18,27.0,P,20170719,0.0,0.03,0.03,0.03,0.03,0,31
CLF18,27.5,P,20170719,0.0,0.03,0.03,0.03,0.03,0,55
CLF18,28.0,P,20170719,0.0,0.04,0.04,0.04,0.04,0,59
CLF18,28.5,P,20170719,0.0,0.04,0.04,0.04,0.04,0,5
CLF18,29.0,P,20170719,0.0,0.05,0.05,0.05,0.05,31,329
CLF18,29.5,P,20170719,0.0,0.06,0.05,0.06,0.06,30,31
CLF18,30.0,P,20170719,0.07,0.07,0.07,0.07,0.07,0,337
CLF18,30.5,P,20170719,0.07,0.08,0.07,0.08,0.08,1,3
CLF18,31.0,P,20170719,0.0,0.09,0.09,0.09,0.09,0,6
CLF18,31.5,P,20170719,0.0,0.1,0.1,0.1,0.1,0,163
CLF18,32.0,P,20170719,0.0,0.11,0.11,0.11,0.11,0,110
CLF18,32.5,P,20170719,0.0,0.13,0.13,0.13,0.13,0,15
CLF18,33.0,P,20170719,0.17,0.17,0.15,0.15,0.15,0,128
CLF18,33.5,P,20170719,0.0,0.2,0.17,0.17,0.17,0,7
CLF18,34.0,P,20170719,0.2,0.2,0.2,0.2,0.2,56,659
CLF18,34.5,P,20170719,0.0,0.27,0.23,0.23,0.23,0,54
CLF18,35.0,C,20170719,0.0,13.44,13.44,13.44,13.44,0,1
CLF18,35.0,P,20170719,0.3,0.3,0.25,0.26,0.26,3,2341
CLF18,35.5,P,20170719,0.0,0.39,0.3,0.3,0.3,55,60
CLF18,36.0,P,20170719,0.4,0.4,0.35,0.35,0.35,56,193
CLF18,36.5,P,20170719,0.0,0.45,0.4,0.4,0.4,3,17
CLF18,37.0,C,20170719,0.0,11.63,11.63,11.63,11.63,0,17
CLF18,37.0,P,20170719,0.51,0.51,0.45,0.45,0.45,1,74
CLF18,37.5,P,20170719,0.58,0.58,0.51,0.51,0.51,0,49
CLF18,38.0,C,20170719,0.0,10.77,10.77,10.77,10.77,0,0
CLF18,38.0,P,20170719,0.59,0.6,0.58,0.58,0.58,4,910
CLF18,38.5,P,20170719,0.0,0.73,0.66,0.66,0.66,38,83
CLF18,39.0,P,20170719,0.74,0.74,0.74,0.74,0.74,13,484
CLF18,39.5,P,20170719,0.0,0.96,0.83,0.83,0.83,42,168
CLF18,40.0,C,20170719,0.0,9.12,9.12,9.12,9.12,0,0
CLF18,40.0,P,20170719,1.08,1.08,0.93,0.93,0.93,99,1638
CLF18,40.5,P,20170719,0.0,1.03,1.03,1.03,1.03,0,1342
CLF18,41.0,P,20170719,1.27,1.27,1.15,1.15,1.15,5,3751
CLF18,41.5,C,20170719,7.53,7.96,7.53,7.96,7.96,0,0
CLF18,41.5,P,20170719,0.0,1.27,1.27,1.27,1.27,0,129
CLF18,42.0,C,20170719,0.0,7.59,7.59,7.59,7.59,0,147
CLF18,42.0,P,20170719,0.0,1.48,1.4,1.4,1.4,1,1411
CLF18,42.5,P,20170719,0.0,1.78,1.54,1.54,1.54,0,464
CLF18,43.0,C,20170719,0.0,6.89,6.89,6.89,6.89,0,121
CLF18,43.0,P,20170719,0.0,2.02,1.69,1.69,1.69,2,656
CLF18,43.5,C,20170719,0.0,6.54,6.54,6.54,6.54,0,7
CLF18,43.5,P,20170719,0.0,1.84,1.84,1.84,1.84,0,273
CLF18,44.0,C,20170719,6.07,6.21,6.07,6.21,6.21,0,16
CLF18,44.0,P,20170719,2.03,2.03,2.01,2.01,2.01,4,4292
CLF18,44.5,C,20170719,0.0,5.89,5.89,5.89,5.89,0,168
CLF18,44.5,P,20170719,0.0,2.18,2.18,2.18,2.18,0,165
CLF18,45.0,C,20170719,0.0,5.57,5.15,5.57,5.57,11,3126
CLF18,45.0,P,20170719,2.47,2.47,2.33,2.36,2.36,102,2138
CLF18,45.5,C,20170719,4.93,5.27,4.93,5.27,5.27,0,58
CLF18,45.5,P,20170719,0.0,2.56,2.56,2.56,2.56,0,80
CLF18,46.0,C,20170719,0.0,4.97,4.97,4.97,4.97,0,412
CLF18,46.0,P,20170719,2.84,2.86,2.76,2.76,2.76,9,44
CLF18,46.5,C,20170719,0.0,4.68,4.68,4.68,4.68,0,1
CLF18,46.5,P,20170719,3.03,3.03,2.95,2.97,2.97,0,17
CLF18,47.0,C,20170719,4.3,4.4,4.3,4.4,4.4,7,764
CLF18,47.0,P,20170719,3.3,3.3,3.15,3.19,3.19,0,901
CLF18,47.5,C,20170719,0.0,4.13,3.63,4.13,4.13,0,600
CLF18,47.5,P,20170719,0.0,3.41,3.41,3.41,3.41,0,258
CLF18,48.0,C,20170719,0.0,3.87,3.5,3.87,3.87,59,1930
CLF18,48.0,P,20170719,3.81,3.81,3.65,3.65,3.65,0,879
CLF18,48.5,C,20170719,0.0,3.62,3.26,3.62,3.62,0,53
CLF18,48.5,P,20170719,0.0,3.9,3.9,3.9,3.9,0,38
CLF18,49.0,C,20170719,0.0,3.37,2.97,3.37,3.37,2,127
CLF18,49.0,P,20170719,0.0,4.6,4.15,4.15,4.15,1,107
CLF18,49.5,C,20170719,0.0,3.14,3.14,3.14,3.14,0,650
CLF18,49.5,P,20170719,4.6,4.6,4.42,4.42,4.42,0,109
CLF18,50.0,C,20170719,2.69,2.92,2.69,2.92,2.92,6,4253
CLF18,50.0,P,20170719,4.68,4.72,4.68,4.69,4.69,0,2354
CLF18,50.5,C,20170719,0.0,2.71,2.71,2.71,2.71,0,327
CLF18,50.5,P,20170719,0.0,5.52,4.98,4.98,4.98,25,51
CLF18,51.0,C,20170719,0.0,2.51,2.15,2.51,2.51,2,1685
CLF18,51.0,P,20170719,0.0,5.28,5.28,5.28,5.28,0,59
CLF18,51.5,C,20170719,0.0,2.32,2.32,2.32,2.32,100,584
CLF18,51.5,P,20170719,5.53,5.58,5.53,5.58,5.58,0,300
CLF18,52.0,C,20170719,0.0,2.13,2.13,2.13,2.13,0,471
CLF18,52.0,P,20170719,0.0,5.9,5.9,5.9,5.9,0,10
CLF18,52.5,C,20170719,0.0,1.96,1.66,1.96,1.96,2,74
CLF18,52.5,P,20170719,0.0,6.69,6.22,6.22,6.22,0,58
CLF18,53.0,C,20170719,0.0,1.8,1.7,1.8,1.8,47,194
CLF18,53.0,P,20170719,0.0,6.56,6.56,6.56,6.56,0,16
CLF18,53.5,C,20170719,1.59,1.64,1.58,1.64,1.64,4,46
CLF18,54.0,C,20170719,0.0,1.5,1.19,1.5,1.5,0,403
CLF18,54.0,P,20170719,7.5,7.5,7.26,7.26,7.26,0,13
CLF18,54.5,C,20170719,0.0,1.37,1.37,1.37,1.37,0,586
